,Learning Rate = 0.01,Learning Rate = 0.005,Learning Rate = 0.001,Learning Rate = 0.0005
250,-320.6233108594361,-466.1369086904604,-191.13679422181667,-132.7601458334523
251,-67.11147646965338,-134.2440238056535,-145.1167918970511,-104.24548162304055
252,146.01722583752786,-523.5268929376055,-128.25730781398613,-233.3996825894725
253,-24.639476912536495,-125.1254544041424,-162.68203419681376,-119.70737664374755
254,25.481671604974935,-131.49880902826817,-84.04663124694537,-127.09478025526943
255,-77.30293413913155,-283.3451311599768,-421.1047627658901,-190.240608801609
256,-13.43478351899958,-125.8090130537549,-118.75968440621583,-405.82750029421874
257,-33.662402933539326,-122.66489966021695,-217.880610211524,-137.30979608494977
258,191.3658542154197,-490.325130975661,-227.28531050435853,-98.806608319926
259,25.94718267270551,-589.3023202280772,-458.7772359613223,-327.355386532973
260,-326.25500069608165,-447.5511237052557,-162.77141807668596,-154.45651461266118
261,-248.97743084240736,-103.64393923163838,-144.52005689037728,-118.03069159292093
262,-180.43553849910137,-163.3885468367429,-165.68502413430684,-389.63156678412105
263,-109.18878128151137,-125.20393163738822,-159.71833225916862,-148.89299608820448
264,-308.6492910731138,-64.88921793253667,-206.8449744648252,-306.943598761169
265,-115.11361463572737,-8.754286903426546,-97.07816678153512,-138.10091466214178
266,-471.14343688673785,-105.35224740545941,-183.9960660941672,-114.64949206773181
267,-46.3598852675552,-123.57352906126431,-150.5484861095839,-207.65931243349962
268,-49.997620960365865,-403.33456063013125,-248.5831166908654,-121.29286240578406
269,-264.8301971259509,-245.14459637529413,-146.04666842269557,-138.20783298136178
270,134.46226670437318,-136.2802070772179,-214.26164171335176,-177.6109410675209
271,-282.01070975134314,-397.39510123187773,-242.10527320266291,-116.34833134809787
272,-136.3599756910961,-130.8340175617173,-188.73470076141112,-174.42853871961177
273,-334.3043712056716,-180.9282807220123,-149.12288051078679,-107.02610302133291
274,-48.26132624538046,-130.30677553322903,-172.04621481719647,-129.05194306599898
275,-412.6276998092453,-129.0444499335124,-159.65425057944634,-307.5021001293116
276,-96.83114025259846,-315.22603269162624,-99.44510076682106,7.497796378874966
277,-197.39039741247763,-93.87196851753015,-130.49348357170808,-121.14597466004619
278,-354.7653507797535,-319.6378413935056,-164.6979221811416,-205.82142466851758
279,-118.41752771319139,-77.0855069467838,-67.38957279644512,-242.68461966924096
280,141.35486148657196,-197.69954921632382,-215.58006593644984,-531.1216102161226
281,-94.61585095111356,-347.09330204935213,-66.691994847242,-270.6888072373969
282,-103.85598494414599,-168.87137956156056,-204.04440368994864,-306.61579860228085
283,-377.4221234167041,-88.24990437912523,-122.48342320834718,-478.22094434217473
284,-437.7653136513338,-113.33622027257215,-330.4891561357641,-194.138938022284
285,-291.9876451872953,-272.1001256380084,-57.517801057878586,-151.0709589245412
286,-69.36864436048614,-252.63435201278293,-208.4607099747612,-230.6128198062944
287,-203.26759905156968,-162.238285537021,-175.57926267343663,-104.56087528670693
288,-285.55628045850756,-122.88587484118943,-133.57435954041608,-262.1015028180079
289,-91.95717051088832,-335.5527132040403,-133.08511588635116,-51.71263254748477
290,-398.0698940756398,-113.67402528751008,-153.6349391991634,-165.60607528062891
291,204.50414707054279,-137.83336397387947,-152.60965946179545,-250.16945323914257
292,-163.1429796691233,-100.54015722548552,-173.86684234690188,-144.0138492452246
293,-297.3860656629811,-148.0908942315732,-368.5321824684314,-312.2602737227288
294,-98.2402840809201,-108.29404869038186,-251.77000132555213,-161.95033841932636
295,28.458161284711963,-146.7441500411294,-148.03980508466418,-135.29242270255986
296,-158.46147971808466,-146.43543629280055,-130.2008319331,-303.64618370800514
297,73.57995422558113,-92.50678952709892,-92.8127273765451,-101.22879997109632
298,-137.61131692327078,-189.22508052235048,-151.93393803549964,-154.1740553212782
299,-206.6588457608721,-96.13677480718331,-284.3275311979584,-194.6109971737836
300,-352.96567335084876,-259.7466639449136,-163.04740240998603,-173.48868303476775
301,-41.01684727025383,-62.702499781178076,-170.51548261608684,-135.9375042696256
302,-139.99771199792661,-643.789044481408,-129.20840405738184,-219.36156756105458
303,-74.41976696495769,-325.98931744132017,-144.67620821809925,-549.8111266556823
304,-131.03149375790377,13.814764837164375,-107.37890486434212,-184.8254670423475
305,-173.65096113430496,-99.32380233051508,-95.12937341964135,-106.62229969731985
306,-68.68782917432901,-422.41094354677773,-209.38792885158603,-143.01416697995975
307,5.341024189132227,-124.12376734060079,-166.0971671901396,-179.79565277027893
308,-44.648309426545524,-318.01852765042156,-134.75863821571733,-181.2366695749106
309,143.11786913743072,-175.253443583446,-216.81192801297715,-150.373106995153
310,-221.59014487649995,-97.53963206188791,-209.52827734972604,-214.170642721683
311,-155.95905655006004,-136.63161609421766,-240.79964425843423,-127.43804313586193
312,-546.7041663575671,-393.39312102236806,-61.015244616173064,-132.50693088091305
313,-472.87060042505567,-120.7887612104737,-204.61225149023687,-108.22047706316945
314,-142.68040875314688,-114.40919117522373,-315.3855239704385,-155.93262310584987
315,-46.24452564221586,-94.50005223916668,-314.7926403756519,-112.94963730442038
316,-116.2193236997241,-111.55792684263525,-201.7945766764472,-142.48294984613258
317,-45.933568466194444,-106.36844184701494,-186.75581663718788,-210.94528588713052
318,-150.17842661455606,-137.46522864211437,-128.06620360951885,-136.71773573316798
319,-46.669611250468066,-156.65075549087706,-258.2696870970259,-128.09556965712338
320,-231.7727377456173,-223.1441401213829,-76.72982031890302,-140.60529453762788
321,-66.4366320981602,-109.13310872248536,-106.58079695017132,-108.66198139505988
322,-286.5156480901827,-132.34580969722708,-129.05450897923984,-138.08711656541576
323,-104.24423544500775,-92.55523903344584,-158.2037030570249,-170.2640465295471
324,-420.3988571657768,-137.2627646696949,-71.62250626571372,-248.8373349728874
325,19.543310221809495,-432.98582131261463,-38.33248707367781,-117.96710849630605
326,30.116763085865898,-167.18547549254376,-343.289411485645,-99.93745281739052
327,-331.62722785666733,-29.077752624243914,-36.760711856324505,-107.38366285148876
328,212.35500872721894,-210.1993449167333,-6.31457368468034,-110.28260279834282
329,-176.95942551568635,-172.28524212067276,-141.30650070800306,-116.04698815349079
330,-210.5284020821838,-211.08975478839417,-143.5327586512695,-108.4028513109981
331,-190.23206314282766,-272.31201527704366,-163.01733782644772,-176.29355416569666
332,-173.61895166350695,-142.7638748262935,-161.01922949166857,-87.1207949190682
333,-128.81104007280499,-197.17140515394073,-138.41577102772726,-280.7259715889098
334,-150.6240101817873,-152.14699916091126,-167.81746370971467,-97.25307118108793
335,-120.85330893113887,-106.17969027088634,-170.63803329130067,34.064574649958814
336,-156.32369298340484,-336.1514428608177,-84.84075960736993,-116.505069498675
337,-88.57721497909951,-109.71031355636204,-187.21282762664507,-338.99575004637995
338,-64.73912651559468,-73.2279193757133,-194.40941402858851,1.6155546338244164
339,-65.13211429645408,-214.37335215997123,-141.13174828001078,-158.27029236614888
340,187.99797072982187,-134.37912121088263,-197.96135315444434,-244.8689836765475
341,-189.59448601406194,-202.06583400044673,-125.05703194043062,-4.793188881328092
342,174.56529025989397,-88.22240233856999,-121.99273740526303,-158.43820945254487
343,180.47536138530512,-186.22925177648955,-180.0112100496708,-438.9865297853255
344,189.46263594370856,-62.91798028239077,-196.52606253980514,-169.86791038569459
345,-115.65553712021025,-130.86649154401707,-174.1246293476128,-334.6674586519632
346,-360.9665023232382,-122.45265024920624,-147.59836416585262,-179.44698965625048
347,-52.754515133985564,-55.27040296577485,-121.40558807161644,-112.04372070200603
348,191.62786870402692,-41.03859861411206,-185.15941727266866,-147.7080229129485
349,-82.76540885466716,-623.6781306346651,-102.82717012148446,-157.52280539100374
350,-228.19395743836165,-117.57271513483776,-85.1375675688832,-142.15030040418
351,78.70177421247612,-51.969023597252274,-195.33475830979867,-414.2335372333385
352,-22.059177001944818,-124.4485646943514,-94.19051839057597,-125.8385702880069
353,-40.1263134647689,-154.93752575244622,-184.20803056929475,-151.67615704259754
354,-101.25351504046189,-71.64353749809767,-98.56456404316043,-116.27380975292769
355,222.10434893206963,-132.79498318867928,-97.26931594290274,-169.9227265108284
356,29.22634392206393,-51.31498262661511,-163.9305005957668,-93.16262194752866
357,157.4950851196627,-213.22318980843457,-183.82169667578123,-139.9814921108746
358,-64.14818068529829,-400.26088353679586,-153.76635670006004,-123.15638736612101
359,-91.1820032516564,-176.7320394149879,-86.02112557008113,-336.40695029085157
360,-323.8650898522036,-144.85453985492512,-98.10925713890094,-125.7120932995953
361,-132.0735023980976,-1016.694502111901,-183.54041117009234,-375.52975615895184
362,-44.527422909494135,-78.30278990067652,-68.27354074403448,-230.61773671771147
363,-145.5577682928867,-100.41606956453923,-209.16621769471251,-167.4206373823472
364,-199.79427852245044,-220.34102026470157,-152.6853219312459,-190.37948162762842
365,-87.08691511042773,-270.1956834159688,-117.31285151805491,-374.3000213414987
366,170.11126192866453,-237.8711301652938,-203.6208672429226,-125.6880050893254
367,-98.37013303831043,-185.37459585865872,-191.8128952432255,-99.62962570499468
368,-109.8741193386884,-130.804653118495,-235.4380268491596,-149.9404933252901
369,-154.30694848510143,-154.0678113303844,-94.80634832827631,-157.46073945326776
370,-250.39563384262044,-94.17718267427826,-128.9484671152415,-136.01283532970334
371,-53.81963780530805,-137.8431249509172,-56.60824877349678,-115.32300644947878
372,-53.924553196147755,-202.23747646556632,-109.73811852622175,-125.61769451449518
373,77.52110042528025,-163.56069014653121,-76.72041919649439,-274.0020800658532
374,-499.24995787579593,-141.7086021341643,-227.53818378341924,-343.758539969598
375,-72.0837718532048,-101.46561027726534,-145.46835278813538,-232.4946560421568
376,-135.37553692880164,-125.58796287874517,-143.6926913254244,-147.07179325658592
377,123.75575878752817,-135.68304610027425,-223.5664893432693,-304.0535733373082
378,192.18002388358445,-114.96932298410721,-77.55885553274818,-215.21981810420274
379,153.69527402578305,-177.09621546638672,-68.69014277166627,-121.67123735230817
380,-131.09966755627087,-225.35108420163465,-95.2892647069633,-25.809432989464256
381,157.39373318393567,-88.75639570010088,-305.3362316666438,-154.400667630543
382,154.3343680232604,-109.53865808560049,-48.18280453607321,-154.04753581644718
383,-126.94525634589019,-267.38840021485873,-93.90987506099783,-153.80831667033272
384,-24.2892539260922,-81.2755110324386,-39.11625726064573,-224.54907428235748
385,27.601838794998866,-70.57442907999217,-103.31510634891045,-81.88101470154345
386,190.82642873480654,-87.06540402416844,-117.42726654573137,-351.785654397864
387,179.26593726186547,-140.72121207991037,-95.96254418860119,-342.88424237436925
388,-79.97960978122498,21.07619423319015,-236.5239324177945,-131.9078131337762
389,-100.19191805789825,-90.58786469644475,-98.43556030398331,-262.8175884387447
390,160.49069339885466,-98.75751694313952,-171.19719044102078,-338.56679081731875
391,-116.41617161589346,-42.972296115431575,-90.39353574906664,-140.3104862478965
392,-150.1958503617768,-54.630742198373454,-142.6033081349531,-281.3612655307817
393,24.626292632201267,-130.0136798494078,-168.90899773259846,-187.70924528317283
394,-260.2074710004811,-67.53393161027843,-13.80711429615991,-106.43123214343706
395,59.13112803440914,-89.91502303789673,-112.96685333700336,-130.97937017027823
396,-237.13153783602354,-234.25256650806128,-144.88109539245067,-357.4874306635641
397,208.84179429345193,-56.27901371523825,-38.20988711009937,-157.16502672766597
398,-114.02251191737486,-54.122329103967566,-160.38104810127734,-137.5663639719687
399,8.809247999261272,-117.66246523589285,-170.78742249962747,-105.86743354257345
400,8.241482873273867,-346.2259809061982,-74.44984438419971,-131.8579327914286
401,218.70671380690015,-78.95594483566543,-144.18174161450543,-59.89322439108817
402,-126.93903281061826,-133.1852466511404,-240.73734522028778,-188.6600732982472
403,49.591889609281644,-286.2602014959539,-83.03035125905048,-162.93304190026322
404,-51.08958939899267,-112.65010533922636,-249.97715357525325,-97.20596670579977
405,109.65917919162555,-40.443220129762565,-73.11890140158968,-200.53881748225476
406,19.745259475977974,-37.12379176776032,-123.21035106691188,-229.42396825941
407,41.574426175967716,-151.8515912524548,-34.61551544521595,-161.79732673640555
408,30.267906323043434,-149.89509219197973,-319.6051643433985,-82.30151884418014
409,-46.14725796156337,-137.36650705560484,-223.36839723417245,-161.494744373122
410,-300.27365190774725,-77.1143312574865,-247.29865221743984,-342.0504355384826
411,140.88204289844046,-137.13310452183117,-216.68953301870738,-151.79766907498725
412,-203.35182914390606,-140.73499860670967,-387.38639443537545,-168.56543842961912
413,-268.5511836496619,-856.5387608197004,-7.382281080341059,-90.1195337353935
414,130.90032968598638,-144.7703085213177,-114.2532379356469,-111.65881765281674
415,-366.49872022862564,-216.48328577326663,-193.12874555738173,-162.79888122838074
416,-191.3829945508174,-167.71898807722698,-124.49736582851779,-358.7277635539102
417,-339.84440600347943,-150.35818952128267,-159.75664195773155,-293.2581214452839
418,-301.65566718867603,-55.80725706000065,-136.93988135855784,-217.49049307452168
419,-564.1509653567066,-73.2805816584208,-106.6738139708499,-338.5495664584772
420,-135.75927820256038,-94.83170702741661,-110.85162570677832,-222.4271958010845
421,3.813234029881116,-186.47745231174807,-236.7263077116419,-170.47602703549987
422,77.37401425911908,-178.360241555615,-184.19418933055366,-294.38963219914615
423,-185.6356121212653,-49.172635824668305,-346.9871198551669,-377.42986991278144
424,-192.7484831786246,-116.16825139445532,-203.8988981567843,-145.29075306774965
425,-118.60088085199952,-76.5702455927097,-158.5326087015122,-372.19902030297965
426,-56.2508787300444,-134.74275058008834,-108.28468034052217,-142.55064555654178
427,-295.1828905164151,-65.80472753061166,-127.83780543281222,-117.14825284841669
428,81.08982327500922,-193.1685941093918,-101.58553704583142,-270.61305490123766
429,-75.94522499190874,-127.32616572882358,-183.64728303042347,-425.3035796838078
430,-562.2667640244455,-143.3495374093305,-134.54668676041877,-217.69578029988594
431,-47.97393667231075,-97.00565334452352,-161.17443251327217,-333.78777895592145
432,41.81254480194754,-37.17916523965191,-146.94390673462777,-203.45133740022578
433,-75.89413780593672,-105.44395791679233,-282.71857171778146,-239.07333528580835
434,-86.03697679862674,-152.01855878158904,-240.27815545923428,-142.4041084472757
435,-206.29539835441614,-195.63615189653893,-140.47824928042135,-121.4731035477065
436,-286.700059817121,-127.92433556095631,-302.6963005760423,-225.01804727649403
437,-235.07778752370172,-94.58453095271922,-236.89537584610198,-216.77941574564318
438,-150.56135760701895,-72.66811157575303,-121.46322098228579,-142.54573929033847
439,-146.001375204615,-186.60897939411916,-110.21213987966232,14.947307892646378
440,-55.86899072347097,-154.24122392912113,-128.72986738725183,-87.01196082232659
441,-162.408457775018,-149.84750668215202,-116.16113154742388,-280.0343887003135
442,-132.13417621540714,-24.652646506090264,-113.56902210217967,-6.076702066803222
443,-88.38127397976868,-125.66523358885799,-131.91165582789867,-222.49414065298873
444,11.591155990016887,-172.13642732663456,-233.5797405614365,-133.23188298403818
445,-157.68804002963174,-186.2339530676583,-190.7186917573526,-260.16821129892963
446,-55.89033001016912,-70.96477083323202,-200.69087234458806,-96.71607181786064
447,-207.00764126267188,-96.06934486588216,-149.94135786053582,-203.7391088365517
448,159.37978773628015,-156.3239157759068,-135.43999617289455,-122.08946301645912
449,60.84582908785495,-170.8523385124477,-276.9301935772746,-143.42078671144913
450,-57.45041994345358,-25.713624951094218,-155.7986321285177,-183.68665396250597
451,-251.51462627926358,-111.10418836199972,-140.69025480557724,-126.9642954046478
452,-27.61737448786863,-184.25975382361383,-145.84810873086602,-213.69115172963978
453,-53.329322192386236,-57.5810883138393,-157.8832274523142,-278.99941496735266
454,-135.26990479943805,-137.72351966528907,-157.38035888795105,-330.21896449269894
455,153.76412520151402,-178.10358956031615,-97.85943847676442,-270.7074568119649
456,-0.9359009144240531,-59.623524367026405,-137.04890810345705,-235.40116422770666
457,36.63185374478929,-93.30155075718206,-179.34513068322178,-158.99093389375471
458,-252.4805976260578,-49.57276359050036,-189.82190723349828,-239.65418197792735
459,-173.5138656376808,-147.66460355332967,-175.27520470993338,-166.6506625609401
460,-143.1336716091885,-89.63575825087742,-129.33729467937013,-228.89093442047897
461,214.06951839344651,-219.11117493621757,-119.71569233394521,-156.9080621297909
462,206.18880245657948,-165.9950802847547,-88.30671550277748,-220.85611357873884
463,-24.56968170504929,-187.18914870261597,-195.63883451990773,-109.15014582466279
464,150.89819937871607,-128.09856102132707,-234.64208435417882,-279.7413925737153
465,-27.970023110637314,-165.11826594982313,-152.11630576295298,-294.617873261152
466,-324.57623834942814,-139.9016139443744,-138.3724700909538,3.782357206323539
467,-276.16330037518287,-516.1658654107121,-151.63945514817632,-129.09642629096356
468,-248.10751424469146,-300.3112176730945,-170.35672293527395,-370.9066264403506
469,25.71867408280392,-165.33096770105493,-170.97666887875656,-133.79187570449542
470,-297.64947819018533,-93.2104282272904,-149.37968761289727,-159.43250980651374
471,153.0266347788135,-294.5030730331996,-234.9107633113973,-423.71186177837683
472,183.70806665419826,-272.8519185247864,-159.75909235776837,-106.72692368566538
473,195.82747455692197,-94.4861551257694,-88.6678839637786,-92.43880009666134
474,77.54193857043985,-145.1679810305039,-138.54575683699164,-8.30135203061559
475,94.18346430724311,-205.10139606538513,-128.50016880221267,-97.91317282862259
476,-22.3310695841093,-102.56297304047048,-93.22003039692088,-430.7946187436826
477,-373.1463881014057,-17.39535841406004,-156.1296318328503,-317.9895965642627
478,-239.77218050908624,-59.31549702209002,-338.57828454496337,-374.6026083485053
479,-216.6699957061756,-90.6574958980839,-141.3894386709377,-212.34811155847348
480,218.68864510953924,-148.26715807907047,-190.43076591563076,-158.4104233452478
481,-25.41371052384804,-74.69188357413445,-234.17926767065347,4.213291747733649
482,110.30547833126707,-166.60907059280493,-183.08990855211633,-279.55702574836215
483,-624.3953284351668,-144.97046576875488,-147.5309565203874,-160.9102653950809
484,-166.59568914453274,-74.65342444232355,-195.73222258924523,-286.8800954174221
485,-179.30241134041336,-118.92779310418115,-168.17486188110638,-234.64876750696155
486,179.15357669574945,-111.02121978107635,-190.20494245219896,-101.5842530150289
487,-109.38004754612197,-53.22844113506014,-168.41718684120988,-225.57070182929306
488,213.8669559965901,-160.45907317473745,-211.67020546430317,-6.217337551659682
489,-461.71586190163123,-31.626426960341647,-205.25269925234653,-111.38019562178872
490,-260.15260620360823,-505.2472359551844,-214.95047270004358,-181.58368150285375
491,-375.6031722567015,-111.34860196260455,-191.3499839425386,-123.36824441977186
492,-260.0315473938343,-166.9497152696714,-135.49984679433157,-129.53072018756268
493,-304.7089245030828,-134.22456914063935,-170.67993798514155,-163.07855542814377
494,-164.90825055923153,-17.35276299196795,-169.65839112938778,-184.03108184321644
495,-80.37015030955283,-186.78805917874914,-156.76214349652523,-187.42255592343204
496,-283.0012624799724,-227.48679364419291,-222.38726403523924,-149.83779564493688
497,-237.5402868197772,-41.432027063026084,-173.70555427709144,-117.57488521145612
498,-241.132843523755,-122.44296393686773,-200.80421327647042,-242.01934939881022
499,226.84004170939335,-148.4818708781138,-363.83516332930037,-186.16370261323556
500,84.13068834755461,-116.63715087086425,-146.24918704785318,-372.2105760097906
